x y z attention
-0.285677 0.114555 -0.021189 0.295154
0.288956 -0.422570 -0.090585 0.657773
-0.268984 -0.827442 0.131536 0.364002
-0.289876 0.635567 0.002460 0.545937
-0.051337 -0.004075 -0.144299 0.312721
-0.042058 0.657908 -0.139328 0.509300
0.198540 0.191194 -0.139328 0.285373
-0.132743 0.166056 -0.139328 0.244379
0.354803 -0.106803 -0.129546 0.157355
-0.033187 -0.955142 0.102571 0.479437
0.398407 -0.654982 0.135310 0.609852
0.392948 0.051373 0.065917 0.373870
0.314058 -0.040265 0.043502 0.194958
0.326826 -0.567306 0.239121 0.379934
-0.381467 -0.636658 0.212310 0.168153
-0.364276 0.310696 -0.007903 0.344753
-0.301050 0.096353 0.092802 0.440947
0.009128 0.798963 -0.141278 0.549238
-0.335509 -0.345762 -0.133286 0.513217
0.372776 0.095793 0.245783 0.533119
0.292277 -0.513367 -0.077033 0.682535
0.298414 0.645311 -0.049214 0.644115
-0.139545 0.904540 0.245790 0.880615
0.393469 0.251851 0.070653 0.652312
0.167540 -0.183298 -0.139328 0.403996
0.372128 0.396984 0.245783 0.799486
-0.189905 -0.001284 -0.139328 0.303693
0.399175 0.722637 0.156141 0.893226
0.012433 -0.003542 -0.158088 0.272873
0.309083 0.508331 0.008732 0.695187
0.358606 0.202389 0.245788 0.671709
-0.242076 0.641926 -0.139328 0.421960
0.112053 0.869407 0.081187 0.855462
0.359631 -0.860022 0.198497 0.572282
-0.220611 -0.944663 0.093280 0.441268
-0.194476 -0.247924 -0.173169 0.547530
-0.344639 -0.174229 0.245786 0.000000
-0.308717 -0.885109 0.243259 0.216450
0.379842 -0.670174 -0.022650 0.692937
-0.292616 -0.679822 0.020528 0.445659
-0.021478 -0.931713 -0.056933 0.559444
0.311283 0.102821 0.023242 0.383539
-0.345458 0.153122 -0.096360 0.164548
-0.341424 0.779111 -0.081584 0.438055
-0.272039 0.564827 -0.085115 0.434243
-0.298040 0.643705 0.061973 0.613183
-0.077957 0.893209 -0.171755 0.525675
0.009128 0.752521 -0.160201 0.508956
-0.140526 0.485319 -0.139328 0.443555
0.366929 0.496715 -0.083247 0.559986
-0.285777 0.060525 -0.020642 0.290529
0.337097 0.532811 -0.173169 0.430203
-0.017388 -0.566494 -0.139328 0.633397
-0.112780 -0.897464 0.245703 0.316043
0.354539 -0.003542 -0.055592 0.110580
-0.332546 -0.003542 -0.016206 0.253557
0.131412 0.851907 -0.038260 0.720714
-0.158298 -0.673078 -0.139328 0.595361
-0.286331 -0.540426 -0.017607 0.447408
0.076620 -0.908699 -0.144606 0.609362
-0.254284 0.099550 -0.139328 0.239952
-0.179460 0.452781 -0.139328 0.399159
-0.351850 0.205996 -0.070202 0.181473
0.310945 0.740935 0.024217 0.774830
-0.280145 0.906748 0.239445 0.812968
-0.305330 0.253588 0.186046 0.670918
0.009128 0.074469 -0.158413 0.178639
-0.360498 -0.773229 -0.008972 0.473325
0.214533 0.059435 -0.139328 0.030613
-0.370602 0.378973 0.032469 0.414140
0.052971 -0.536463 -0.139328 0.647891
-0.371739 0.125784 0.041537 0.267024
-0.305335 0.399565 0.193766 0.701704
0.159590 0.950536 0.224089 0.992786
0.316173 0.117349 0.060962 0.463824
-0.353874 -0.306154 -0.060728 0.397225
-0.378068 0.741267 0.102064 0.618205
0.323598 0.565827 0.210646 0.850660
0.399721 0.569860 0.212440 0.861037
-0.305032 0.391291 0.221208 0.720577
-0.031614 0.863595 0.030871 0.763411
-0.366251 -0.618467 0.245442 0.095826
0.094142 -0.573178 -0.139328 0.650076
0.364695 -0.293083 -0.092362 0.460373
-0.244391 -0.119229 -0.139328 0.427357
0.320678 -0.727737 0.109726 0.615890
-0.125968 0.557086 -0.173169 0.421646
0.280882 -0.399146 -0.121410 0.654597
0.362848 0.827465 0.243795 0.984094
0.298687 0.796315 0.077011 0.846806
-0.295718 0.118280 0.042807 0.381703
-0.303806 0.019421 0.132511 0.336966
0.396585 -0.249641 0.105308 0.396867
0.308845 -0.358085 0.007161 0.453200
0.193909 -0.585073 -0.173169 0.663211
0.080668 -0.246755 -0.139328 0.568505
0.312132 -0.003542 -0.098259 0.020049
0.144447 0.021675 -0.139328 0.005999
0.040448 -0.862836 -0.017558 0.561675
0.009128 0.847642 -0.164723 0.530113
-0.364166 0.014000 0.285067 0.245074
-0.350488 0.540249 0.189105 0.679839
-0.059849 0.495800 -0.129970 0.585709
0.372478 0.720573 0.096613 0.919322
0.057245 0.797519 0.175532 0.904840
0.372533 0.578518 0.110592 0.901883
0.239684 0.798567 -0.129970 0.736836
-0.424758 0.306539 -0.106113 0.052072
-0.424758 0.115528 -0.109111 0.070739
-0.424758 -0.578763 -0.078266 0.266063
0.440482 -0.014563 0.022840 0.625143
-0.106634 -0.277964 -0.123485 0.630903
0.333859 -0.674286 0.123698 0.770944
-0.316248 0.883311 0.158919 0.739851
-0.350488 0.199269 0.161461 0.546611
-0.424758 -0.278508 -0.017507 0.293134
0.099448 -0.457500 -0.129970 0.652807
-0.265056 -0.722011 0.285067 0.000000
-0.029067 0.883311 0.080588 0.885151
-0.350488 0.055340 0.194594 0.433836
-0.018807 0.158788 -0.123485 0.276745
0.122245 0.598103 -0.129970 0.650610
0.021039 -0.812862 -0.129970 0.541056
-0.197556 -0.777003 0.280710 0.038056
-0.093904 -0.790955 -0.129970 0.506270
-0.424758 -0.490772 0.135397 0.008033
0.044441 0.883311 0.064699 0.891200
0.372533 -0.436023 0.234807 0.626316
-0.108886 -0.675722 -0.129970 0.539836
0.250106 -0.739857 -0.129970 0.641784
-0.277214 -0.056128 -0.123485 0.487368
0.073395 0.787986 -0.013069 0.816040
0.408298 0.270266 -0.129970 0.599474
0.156613 -0.358558 -0.123485 0.677076
-0.256116 -0.466826 -0.123485 0.484450
0.200540 0.002687 -0.123485 0.068862
0.444792 0.753939 -0.129970 0.722448
-0.277227 -0.426852 -0.129970 0.483560
0.068902 -0.752420 0.056858 0.534201
-0.424758 0.688083 0.054586 0.500611
0.405439 0.383405 -0.129970 0.632543
0.446812 -0.010115 0.134934 0.719239
-0.394051 -0.402429 0.283282 0.000000
-0.067800 0.749568 -0.129970 0.631840
0.357639 -0.396864 -0.051957 0.646639
-0.313554 0.610575 -0.129970 0.354970
-0.239646 0.706195 -0.129970 0.507429
0.072118 -0.842416 0.062472 0.530591
0.212790 -0.842416 0.121917 0.632810
-0.143157 -0.842416 0.089492 0.309187
0.372533 0.660484 0.140578 0.926540
0.293455 -0.221273 -0.123485 0.475790
-0.203856 -0.068756 -0.123485 0.563302
-0.110554 0.362272 -0.129970 0.499061
0.326242 -0.403909 -0.123485 0.685793
-0.350488 -0.531208 0.258662 0.000000
-0.027802 0.603596 -0.129970 0.628898
0.108895 0.428293 -0.129970 0.582917
0.372533 0.650143 0.211799 0.935820
-0.346900 -0.339669 -0.129970 0.451862
0.112128 0.225702 -0.123485 0.423150
-0.284490 -0.694863 -0.129970 0.433726
0.372533 0.503843 0.170290 0.891615
0.429608 -0.802358 0.193710 0.762486
-0.015099 -0.755399 0.135594 0.382031
0.362370 0.334231 -0.129970 0.609027
0.372533 -0.163568 0.101297 0.596650
0.257946 -0.734125 0.285067 0.535400
-0.108010 0.440625 -0.129970 0.539897
-0.003162 -0.842416 -0.058025 0.517681
0.222917 -0.297641 -0.123485 0.651511
-0.424758 0.520373 0.119171 0.505495
0.440401 -0.203495 0.004058 0.478733
-0.049911 -0.814033 -0.129970 0.514930
-0.424758 -0.422270 -0.069828 0.295893
-0.134759 0.280085 -0.129970 0.368250
0.066342 -0.222581 -0.129970 0.672358
-0.067467 0.509878 -0.129970 0.587827
-0.350488 0.139709 0.158580 0.511563
0.142506 0.676256 -0.123485 0.692439
-0.169517 0.780855 0.150251 0.812568
-0.053221 -0.553636 -0.123485 0.601148
-0.010771 -0.753313 0.045337 0.476258
-0.243740 0.765789 -0.129970 0.516029
-0.350488 -0.131564 0.150101 0.000000
0.084950 0.789774 -0.001477 0.832778
0.148062 0.853498 0.248195 0.957764
0.306409 0.727716 -0.123485 0.714325
-0.350488 0.535470 0.248089 0.706590
0.315267 0.007005 -0.129970 0.153672
0.088598 -0.372957 -0.129970 0.659247
0.103941 0.248843 -0.123485 0.465216
-0.006654 0.092058 -0.123485 0.199408
0.070190 0.482966 -0.123485 0.616871
-0.348121 0.443950 -0.129970 0.230164
-0.283676 0.415813 -0.129970 0.320875
-0.350488 0.070870 0.180984 0.458726
0.446097 0.329656 -0.072809 0.714581
0.102992 0.787348 -0.129970 0.706424
-0.350488 -0.517804 0.150272 0.072205
0.440392 0.187091 0.015454 0.752058
0.421685 0.578665 0.251533 0.940930
0.419890 -0.150679 0.234484 0.720798
0.446812 -0.044105 0.171629 0.731455
0.118040 -0.681281 -0.129970 0.615350
-0.110467 -0.745358 0.282455 0.142353
0.372533 0.506446 0.245639 0.915427
-0.424758 0.827907 0.011150 0.491528
-0.117951 -0.743904 0.267154 0.146620
-0.294285 0.148954 -0.129970 0.210855
-0.391020 -0.842416 -0.020711 0.217992
-0.196683 -0.431847 -0.129970 0.547081
-0.378080 -0.274609 0.285067 0.000000
-0.356178 0.753179 0.246772 0.738195
0.360153 0.016758 -0.038352 0.402709
0.344173 -0.377626 -0.109256 0.645896
0.296665 -0.752778 0.234484 0.644809
0.402550 0.384023 0.285067 0.888950
0.099273 0.346285 -0.123485 0.528896
-0.322221 -0.264982 -0.108905 0.456814
0.094985 -0.294586 -0.123485 0.669266
-0.144680 0.319704 -0.129970 0.401412
-0.180773 -0.130269 -0.129970 0.610360
-0.228757 0.000551 -0.129970 0.432235
0.446812 -0.761455 -0.033691 0.701179
0.204776 0.797519 0.245128 0.955632
-0.170974 0.033528 -0.123485 0.443104
-0.301945 -0.709640 0.285067 0.000000
0.129359 0.322740 -0.129970 0.509997
-0.116221 0.344393 -0.129970 0.467740
-0.395526 -0.148406 0.238794 0.000000
-0.284032 -0.842416 0.105812 0.165602
0.189660 -0.732121 0.219017 0.551323
0.113049 0.620087 -0.129970 0.660125
0.244401 -0.842416 0.024456 0.643087
0.446812 0.817442 0.143564 0.972278
-0.424758 -0.520363 -0.034315 0.220520
-0.301146 0.628599 0.089384 0.664923
0.274157 -0.842416 -0.014413 0.659273
0.192629 -0.789140 0.234484 0.537219
-0.130322 0.825487 -0.129970 0.610883
0.353685 0.136520 -0.070889 0.582831
0.446812 0.780753 0.228437 0.983166
0.358971 -0.724155 0.258076 0.648266
-0.329751 -0.510497 -0.079090 0.356770
-0.393891 0.581121 0.274720 0.698994
0.086153 0.871614 -0.129970 0.718667
0.235919 -0.678551 -0.129970 0.647972
0.437086 -0.308054 -0.129970 0.498750
-0.347401 -0.345315 0.031672 0.216267
-0.037345 0.853369 0.271818 0.901444
-0.292747 -0.676719 0.001330 0.280671
-0.222080 -0.112305 -0.129970 0.592990
0.252378 -0.842416 0.179579 0.640357
0.000459 0.387865 -0.129970 0.558121
-0.424758 0.161086 -0.093016 0.068709
-0.350488 0.216164 0.188951 0.595480
0.446812 0.696232 0.196759 0.956606
0.294255 0.413805 -0.129970 0.603346
-0.227471 -0.469377 -0.129970 0.515635
-0.388858 0.565409 0.285067 0.701501
-0.163361 0.787353 0.100247 0.797828
-0.290547 -0.062105 -0.129970 0.482561
0.149098 0.580463 -0.123485 0.651065
0.139954 -0.734727 -0.009731 0.615741
0.133847 0.358625 -0.129970 0.536334
0.385367 -0.569550 -0.129970 0.673711
-0.099789 -0.063275 -0.129970 0.595630
0.372533 -0.574066 0.185916 0.690411
0.019127 0.488222 -0.129970 0.612678
-0.348180 -0.395541 0.041017 0.208918
0.065626 0.086471 -0.123485 0.083682
-0.233665 -0.837962 -0.129970 0.433280
-0.350488 -0.544561 0.247605 0.000000
-0.313709 0.563420 -0.119209 0.345534
-0.350488 -0.544511 0.122138 0.096911
-0.350488 0.070021 0.145024 0.440925
0.446812 -0.352540 0.220463 0.783051
0.442506 0.666604 0.059263 0.901918
0.301905 0.795258 0.045611 0.898992
-0.424758 -0.380679 0.216139 0.000000
0.415413 0.859655 0.013683 0.911875
-0.060720 0.677095 -0.123485 0.631085
-0.350488 -0.324614 0.228569 0.000000
-0.421040 -0.802304 -0.129970 0.308385
0.148979 0.497225 -0.129970 0.610252
0.031869 0.200019 -0.129970 0.291695
-0.370911 0.279564 0.285067 0.662090
0.060875 0.715841 -0.129970 0.675783
0.372533 0.356995 0.241527 0.869216
-0.127296 0.648014 -0.129970 0.590666
-0.395378 -0.124462 0.238486 0.000000
-0.424758 0.171327 0.150089 0.383202
0.368059 0.202698 0.017432 0.750808
-0.132259 -0.077602 -0.129970 0.608951
-0.252220 -0.703300 -0.129970 0.462853
-0.350488 -0.361950 0.103937 0.059950
-0.379971 -0.757075 -0.129970 0.345765
-0.413285 -0.111375 0.234484 0.000000
-0.366411 0.640500 -0.129970 0.268280
-0.044881 0.616278 -0.123485 0.628017
0.307238 0.411826 -0.123485 0.618990
0.372533 -0.581044 0.221995 0.645590
0.446561 -0.510311 -0.076238 0.702470
-0.350488 -0.056202 0.143730 0.168378
0.005993 -0.278600 -0.129970 0.677811
0.362956 0.287473 -0.021556 0.755428
0.442882 -0.432242 -0.129970 0.638038
-0.394243 0.883311 0.064177 0.608165
-0.417889 0.883311 -0.031109 0.459228
-0.416916 0.883311 0.214342 0.703785
-0.194448 0.216900 -0.129970 0.310415
-0.217687 0.351897 -0.129970 0.366753
-0.424758 0.204264 -0.040524 0.105861
0.215284 -0.428685 -0.129970 0.679594
0.264290 -0.703341 0.033357 0.706830
0.351219 -0.664691 0.182931 0.727992
-0.424758 0.479395 0.006182 0.290687
-0.174634 -0.403434 -0.123485 0.561727
0.371848 0.269035 0.069402 0.803685
0.126313 -0.639460 -0.129970 0.624965
-0.193941 0.720063 -0.075645 0.610176
0.409373 0.864802 -0.129970 0.768085
0.422213 0.065736 0.263704 0.734707
0.045278 -0.269684 -0.129970 0.676764
-0.078445 0.849143 0.238069 0.872926
-0.203076 0.503018 -0.123485 0.496525
-0.424758 0.530043 -0.114738 0.155006
0.408357 0.794162 -0.129970 0.735464
-0.424758 0.308297 0.144273 0.441621
0.372533 0.135201 0.260315 0.765234
0.081471 0.353123 -0.129970 0.523887
0.268471 0.257338 -0.129970 0.554609
0.410081 -0.600484 -0.129970 0.669131
0.223479 -0.343845 -0.129970 0.682365
-0.110813 -0.842416 -0.117407 0.480166
0.241337 -0.060311 -0.123485 0.148149
-0.350488 0.150868 0.276258 0.635880
-0.331943 0.457263 -0.069557 0.348656
0.446812 -0.427281 0.110413 0.643295
0.392551 -0.257919 -0.129970 0.457110
-0.356514 0.883311 0.224085 0.752635
-0.416800 -0.611327 -0.129970 0.335977
0.446812 0.259407 0.123556 0.812417
-0.424758 0.428558 0.035468 0.315019
-0.350488 -0.438098 0.110665 0.111723
-0.424758 0.799262 0.116201 0.606063
0.446812 0.175743 -0.110583 0.605438
-0.394032 -0.555670 0.283311 0.000000
0.446812 -0.088630 0.154890 0.729077
-0.369536 0.500398 0.285067 0.702445
-0.424758 -0.803605 0.008050 0.152160
-0.289163 0.237495 -0.129970 0.202543
0.225318 0.100235 -0.129970 0.142801
0.207458 -0.380716 -0.129970 0.682877
-0.226908 0.829200 -0.129970 0.548710
0.219737 -0.750750 -0.129970 0.629594
-0.209627 -0.289972 -0.129970 0.564654
-0.350488 0.165649 0.271822 0.640315
0.446812 0.820323 -0.117991 0.769267
0.031331 0.883311 0.190733 0.927170
-0.424758 0.497544 -0.123493 0.130471
-0.336094 -0.469782 -0.129970 0.428631
-0.138932 -0.412954 -0.129970 0.593176
-0.350488 -0.439571 0.146088 0.046982
-0.424758 -0.196835 -0.014940 0.315395
0.367081 0.388112 0.008344 0.813388
0.419407 -0.151627 0.242929 0.720026
0.372533 0.080040 0.188163 0.695704
0.445433 -0.784078 0.178256 0.776886
0.246955 0.427666 -0.129970 0.589711
-0.424758 0.321857 0.046012 0.289127
0.354513 0.738434 -0.061859 0.808969
0.037617 0.366965 -0.123485 0.546749
0.216116 0.863568 -0.129970 0.756950
0.043860 0.832424 -0.129970 0.693077
0.422213 0.640587 0.255861 0.957178
-0.313662 -0.372148 -0.129970 0.467831
0.220803 -0.689301 -0.106156 0.649080
-0.424758 0.293014 0.159627 0.461633
-0.180363 -0.804617 -0.129970 0.466525
-0.237012 0.771240 0.319789 0.802388
-0.424758 -0.020991 -0.000329 0.263911
0.172477 0.883311 -0.058247 0.829092
0.328291 -0.534995 -0.129970 0.680790
-0.319510 -0.237935 -0.129970 0.499476
0.372380 -0.019272 0.088384 0.608547
-0.267861 0.543872 -0.129970 0.405740
0.275164 -0.842416 0.040741 0.665438
-0.406898 -0.115256 -0.129970 0.449013
-0.248833 -0.842416 0.165105 0.124595
0.275247 -0.462200 -0.123485 0.690722
-0.171848 0.883311 0.145876 0.830973
0.323048 -0.027128 -0.123485 0.179301
0.081388 0.768257 -0.129970 0.693318
0.396705 0.202399 -0.129970 0.579311
-0.155595 -0.294634 -0.123485 0.589170
-0.424758 0.136996 0.015701 0.156103
0.086225 -0.229926 -0.129970 0.669124
0.093409 -0.402828 -0.129970 0.658164
-0.101243 -0.411740 -0.129970 0.617936
-0.415743 0.831476 0.234484 0.708391
0.162777 0.040507 -0.129970 0.018492
0.446812 -0.107074 0.162934 0.730635
0.334019 0.883311 -0.127036 0.777189
0.158751 -0.626242 -0.123485 0.635712
0.161957 -0.700342 -0.123485 0.622456
-0.080340 -0.749618 0.249967 0.206261
-0.111085 0.023543 -0.123485 0.486945
-0.346090 0.312089 0.018085 0.394607
0.058556 0.008994 -0.129970 0.177583
-0.424758 0.569908 0.205916 0.635734
0.445839 0.535830 -0.070901 0.762232
-0.417696 -0.542404 -0.129970 0.350994
0.008650 0.139076 -0.129970 0.208606
0.446812 0.711412 0.006236 0.883491
-0.339726 0.136972 -0.029141 0.239900
0.275061 -0.174617 -0.123485 0.426434
-0.294012 0.701250 0.319260 0.767266
0.011122 -0.700928 -0.129970 0.575166
-0.132992 0.186299 -0.129970 0.320809
-0.320710 -0.659094 -0.011492 0.267193
-0.163428 0.787306 0.172157 0.819243
0.356361 0.775200 0.172150 0.956456
0.260451 0.078720 -0.129970 0.145944
0.142970 -0.230474 -0.123485 0.629594
0.422049 0.064451 0.265423 0.734435
0.446812 -0.011650 -0.109932 0.365874
-0.032351 0.384626 -0.123485 0.558592
0.027500 0.883311 0.205401 0.927545
-0.167464 -0.259488 -0.129970 0.597275
-0.279329 0.654028 0.137723 0.714264
-0.195909 0.338214 -0.123485 0.395725
-0.142558 -0.149810 -0.129970 0.627499
-0.350488 -0.281540 0.267871 0.000000
0.215313 0.018899 -0.129970 0.076603
-0.210933 0.718560 -0.016907 0.664260
-0.272662 -0.284907 -0.129970 0.521790
0.117485 0.466589 -0.129970 0.599154
-0.424758 -0.613825 0.060123 0.087624
0.344248 -0.044111 -0.108989 0.221761
-0.424758 0.567853 0.090371 0.492914
0.446812 -0.452007 -0.107979 0.661739
0.357854 -0.659206 0.054502 0.761196
-0.288793 0.860409 0.234484 0.787534
-0.251437 -0.837962 0.234484 0.036211
-0.424758 0.797871 0.119051 0.608680
-0.210661 -0.507638 -0.123485 0.512546
-0.186348 -0.726279 0.082383 0.279050
0.372533 0.393426 0.167392 0.860115
0.372533 0.700316 0.120401 0.932413
0.372533 -0.542105 0.161036 0.700635
-0.350666 0.580451 -0.129970 0.273785
0.021783 0.188936 -0.123485 0.281303
-0.169306 -0.061129 -0.129970 0.575436
-0.068820 0.069237 -0.129970 0.371580
0.165018 -0.668459 -0.129970 0.627668
-0.424758 0.399555 0.054699 0.332784
-0.332710 -0.842416 -0.078432 0.334233
0.440476 -0.112201 -0.002099 0.504154
0.013178 -0.756527 0.241865 0.324684
0.177231 0.883311 0.164663 0.947236
-0.282095 -0.842416 0.212294 0.035423
-0.049970 0.608410 -0.129970 0.620687
-0.168546 -0.731899 0.128819 0.240852
-0.308377 -0.842416 0.134536 0.110083
-0.332355 0.216588 -0.129970 0.150422
0.097477 -0.842416 -0.003493 0.556698
-0.334385 0.306295 -0.057812 0.288706
0.173755 0.191477 -0.129970 0.371577
-0.183450 -0.815959 -0.129970 0.461395
0.372533 -0.455422 0.167264 0.633845
-0.424758 -0.201855 -0.072640 0.386558
0.291403 -0.681942 -0.027973 0.712229
-0.143693 -0.709560 -0.092390 0.508977
0.356282 -0.332093 -0.058560 0.547236
-0.170638 0.170869 -0.123485 0.323999
-0.040590 -0.447845 -0.129970 0.626767
0.114036 -0.842416 0.027798 0.564029
0.098150 0.741637 -0.129970 0.694756
-0.297866 -0.220030 -0.129970 0.521073
0.405674 0.036643 0.285067 0.717747
0.333493 -0.275813 -0.129970 0.531754
0.082019 -0.702265 -0.129970 0.602129
-0.022136 0.233629 -0.123485 0.383601
-0.380616 -0.677313 -0.129970 0.350755
0.258105 -0.363402 -0.129970 0.686835
0.065170 -0.842416 0.002559 0.540604
-0.332780 0.592295 0.226269 0.716804
-0.137365 -0.719453 -0.061386 0.483230
-0.424758 0.022844 0.033594 0.207227
0.419879 -0.729482 -0.129970 0.658313
-0.329276 -0.303233 -0.081152 0.409145
-0.400881 -0.470749 -0.129970 0.379568
-0.230921 0.883311 0.133123 0.786879
-0.367055 0.169940 -0.129970 0.109958
-0.424758 0.354780 -0.110756 0.068064
0.027986 0.730269 -0.129970 0.666448
0.368156 0.572776 0.018328 0.854918
0.372533 -0.542247 0.216818 0.636863
0.446812 -0.564275 -0.095072 0.686022
0.020761 0.883311 0.023038 0.846106
-0.330861 -0.085774 -0.074261 0.463153
-0.424758 0.327183 0.234031 0.589761
0.446812 -0.313646 0.111026 0.627044
-0.321383 -0.465010 -0.111882 0.415524
0.315387 -0.825417 -0.129970 0.635950
0.446812 0.438424 0.188133 0.884506
-0.080955 0.859853 -0.129970 0.639979
0.446812 0.024440 0.225145 0.731153
0.039797 0.797519 0.272572 0.911799
0.446812 -0.535919 0.115447 0.733147
-0.051161 0.615756 -0.129970 0.620729
-0.068919 -0.789438 -0.129970 0.516658
0.106609 0.107145 -0.129970 0.080092
0.440364 0.401336 0.013176 0.825550
-0.306739 -0.677088 0.228754 0.003160
0.423796 0.419413 0.234484 0.891052
0.135752 -0.537220 -0.123485 0.649429
-0.135407 -0.739445 0.081011 0.327161
-0.424758 0.531877 0.189458 0.600390
0.446812 -0.103242 -0.123899 0.341176
0.444631 -0.230613 -0.061635 0.405097
0.008726 -0.036179 -0.129970 0.425166
-0.036263 0.685349 -0.123485 0.641974
-0.410802 0.308983 -0.129970 0.047340
-0.243135 -0.507930 -0.129970 0.496413
0.358498 0.137884 -0.047509 0.639316
-0.424758 0.055391 -0.016121 0.158314
-0.115391 0.850676 -0.129970 0.621925
0.446812 0.135876 -0.084885 0.618055
0.444701 0.490374 0.079162 0.873722
-0.039138 -0.748020 0.008841 0.488893
0.192812 0.258457 -0.129970 0.516056
-0.343498 0.236105 -0.003652 0.318032
0.446812 -0.460966 0.180872 0.684837
-0.386933 0.619228 0.234484 0.690090
-0.166545 -0.760630 -0.129970 0.487172
0.352038 0.780027 0.262425 0.980617
-0.017726 -0.743164 -0.129970 0.550194
-0.257257 0.116764 -0.129970 0.280479
0.446812 0.718307 0.103730 0.932660
0.142996 0.455793 -0.123485 0.601199
0.372533 -0.570069 0.174653 0.701512
-0.424758 0.110416 0.169181 0.384829
0.214980 -0.772816 -0.129970 0.623953
0.176753 -0.632044 -0.129970 0.637943
-0.210667 0.632952 -0.123485 0.528734
0.121732 -0.294261 -0.129970 0.668093
-0.311360 -0.373961 -0.129970 0.469076
0.314764 -0.374534 -0.123485 0.672820
0.108744 0.796111 -0.129970 0.710768
0.233964 -0.465662 -0.123485 0.681537
0.441489 0.242158 -0.026568 0.747307
0.372190 0.654613 0.078973 0.902315
-0.037491 0.132923 -0.129970 0.272134
0.209679 -0.117754 -0.123485 0.325441
0.330384 -0.380660 -0.123485 0.667482
-0.350488 -0.071906 0.212527 0.038824
-0.189659 0.291521 -0.123485 0.358668
-0.131764 -0.842416 0.038422 0.374131
0.236785 -0.204193 -0.129970 0.499029
0.197890 -0.842416 -0.030753 0.612313
0.275539 -0.483821 -0.123485 0.688865
-0.034937 0.471091 -0.123485 0.595747
0.237670 -0.000439 -0.123485 0.091912
0.114126 -0.072676 -0.129970 0.330250
-0.349507 -0.219047 0.062114 0.149302
0.372533 0.169123 0.231249 0.791153
-0.340437 -0.816781 -0.129970 0.383109
0.092226 0.144100 -0.129970 0.135580
-0.064704 0.733815 -0.129970 0.631192
-0.135621 0.197507 -0.129970 0.319933
-0.072551 -0.795355 -0.129970 0.513398
-0.399614 -0.587726 0.268235 0.000000
0.402665 0.322096 0.285067 0.863524
-0.001576 -0.240225 -0.129970 0.685262
0.398874 -0.489819 0.285067 0.643682
-0.339711 -0.219975 -0.029237 0.382313
0.422475 0.566414 -0.129970 0.667606
-0.394945 0.089167 0.237660 0.546430
-0.424758 0.610279 0.005829 0.373006
-0.270040 0.226983 -0.129970 0.224623
-0.032111 -0.156056 -0.123485 0.649952
-0.424758 0.305443 0.227952 0.574952
-0.151708 0.541231 -0.129970 0.548003
-0.349019 0.134575 0.053854 0.341391
0.257348 -0.132849 -0.129970 0.353597
0.168172 0.883311 0.081879 0.918739
0.324475 0.173037 -0.129970 0.485364
0.147162 -0.842416 -0.039079 0.582963
-0.408884 0.776206 -0.129970 0.282718
0.094998 -0.021419 -0.129970 0.196771
0.039622 -0.332501 -0.129970 0.657396
0.012988 0.574595 -0.123485 0.636540
0.408489 0.577865 -0.129970 0.666287
-0.424758 0.680602 0.205841 0.658649
-0.259012 -0.802743 0.234484 0.030216
0.386520 -0.701361 0.236740 0.687470
0.361547 -0.451660 -0.030575 0.700554
-0.065274 -0.809555 0.255862 0.215444
-0.424758 -0.280544 -0.064275 0.363421
0.370952 -0.392072 0.051932 0.603936
-0.124335 0.494154 -0.123485 0.557890
0.283638 -0.787639 0.234484 0.632661
-0.158168 0.284120 -0.123485 0.369735
0.232065 -0.395789 -0.129970 0.686605
-0.225758 -0.842416 -0.006224 0.344141
0.327375 -0.494716 -0.129970 0.683405
0.446812 0.243979 -0.121035 0.610784
0.146141 -0.842416 0.111991 0.568581
-0.144850 -0.771012 -0.129970 0.492422
-0.351564 0.865910 -0.129970 0.413496
0.042411 0.658170 -0.129970 0.658687
-0.225761 0.502456 -0.129970 0.464111
0.372533 -0.557648 0.123217 0.741539
0.025947 -0.842416 0.088024 0.465013
-0.350488 0.245507 0.266636 0.663774
0.116988 0.005486 -0.129970 0.076630
0.372533 -0.065245 0.131553 0.641041
0.301483 -0.459719 -0.123485 0.691770
-0.258678 0.753213 0.291305 0.786153
-0.330027 -0.842416 -0.065113 0.322437
-0.314008 0.074286 -0.129970 0.249275
0.349284 0.293130 -0.129970 0.591773
-0.424758 0.191311 0.127463 0.353456
0.374191 -0.842416 0.186244 0.736754
-0.424758 -0.145425 -0.104837 0.430819
0.125599 0.207278 -0.123485 0.395279
-0.321124 0.883311 0.169732 0.743248
-0.424758 -0.390653 -0.109116 0.353834
0.011803 0.402633 -0.129970 0.566152
0.372533 0.371912 0.278682 0.877681
-0.424758 -0.005073 0.036403 0.239212
0.099442 0.159618 -0.129970 0.173952
0.125950 -0.111728 -0.129970 0.415246
0.372533 0.399285 0.270477 0.888085
0.440490 -0.453030 0.023441 0.650599
0.193140 0.130938 -0.129970 0.180956
-0.326423 0.439127 -0.092869 0.319733
-0.062817 -0.166858 -0.123485 0.656588
-0.223947 -0.031437 -0.129970 0.492155
-0.081053 0.806957 -0.129970 0.633914
0.368845 -0.145571 0.024729 0.445987
0.278395 0.729915 -0.129970 0.705925
0.443487 0.039015 -0.129970 0.348042
0.392888 0.467446 0.285067 0.915551
-0.297379 -0.197032 -0.123485 0.530188
